temps (s)	HR_4	HR_8	HR_12	FLX_8	FLX_16	T_4	T_8	T_12
717900	0.578571722	0.582921295	0.668386949	4.60804419	4.292060017	295.1813453	290.9999335	286.144369
718200	0.578891572	0.583047293	0.668471678	4.596812155	4.214140194	295.1770222	291.0031518	286.1672665
718500	0.579211155	0.583179067	0.668562785	4.584395725	4.23063493	295.1733914	291.0078568	286.1917833
718800	0.579530738	0.583310841	0.668653893	4.571978562	4.247135085	295.1697606	291.0125618	286.2163001
719100	0.579850322	0.583442614	0.668745001	4.559560668	4.263640661	295.1661297	291.0172667	286.2408169
719400	0.580172695	0.583580002	0.668842231	4.546451755	4.196550319	295.1639916	291.0234136	286.2666791
719700	0.580495068	0.583717389	0.668939462	4.533341905	4.129425751	295.1618534	291.0295604	286.2925414
720000	0.580817441	0.583854777	0.669036692	4.520231117	4.062266956	295.1597152	291.0357073	286.3184037
720300	0.581148108	0.583998139	0.669144063	4.506843709	3.97310577	295.1603757	291.0434009	286.34683
720600	0.581478774	0.584141502	0.669251434	4.493455164	3.883887612	295.1610362	291.0510945	286.3752563
720900	0.58180944	0.584284865	0.669358805	4.480065481	3.794612484	295.1616967	291.0587881	286.4036826
721200	0.582131395	0.58443463	0.669486272	4.465645014	3.756990717	295.1610069	291.0681773	286.4379342
721500	0.582453349	0.584584394	0.669613739	4.451223109	3.719320704	295.160317	291.0775665	286.4721858
721800	0.582775304	0.584734159	0.669741207	4.436799766	3.681602355	295.1596272	291.0869557	286.5064374
722100	0.58310452	0.584891558	0.669897092	4.420250988	3.338162407	295.1608537	291.0984154	286.5494174
722400	0.583433736	0.585048958	0.670052976	4.403700265	2.994404882	295.1620802	291.109875	286.5923975
722700	0.583762951	0.585206357	0.670208861	4.387147594	2.650328509	295.1633066	291.1213347	286.6353775
723000	0.584088301	0.585372666	0.670386682	4.368400747	2.698991924	295.1663835	291.1352905	286.6828463
723300	0.584413651	0.585538974	0.670564502	4.34965129	2.747684951	295.1694603	291.1492464	286.7303151
723600	0.584739001	0.585705283	0.670742322	4.330899224	2.796407592	295.1725372	291.1632022	286.7777839
723900	0.585069687	0.58588085	0.670927038	4.310315978	2.66423897	295.1763899	291.1797635	286.8288542
724200	0.585400373	0.586056418	0.671111753	4.289729405	2.531939128	295.1802425	291.1963247	286.8799244
724500	0.585731059	0.586231986	0.671296468	4.269139504	2.399508066	295.1840952	291.2128859	286.9309947
724800	0.586043754	0.586417231	0.671523453	4.245484146	1.997634305	295.1855446	291.232187	286.9933392
725100	0.58635645	0.586602475	0.671750438	4.221824406	1.594973574	295.1869939	291.2514881	287.0556837
725400	0.586669145	0.58678772	0.671977423	4.198160286	1.191525867	295.1884433	291.2707891	287.1180283
725700	0.586980925	0.586984534	0.672254776	4.169697237	0.984665127	295.190959	291.2934111	287.1949936
726000	0.587292704	0.587181347	0.67253213	4.14122811	0.777419563	295.1934746	291.316033	287.2719589
726300	0.587604483	0.58737816	0.672809483	4.112752904	0.569789171	295.1959903	291.338655	287.3489243
726600	0.587919845	0.587589669	0.673142707	4.078626649	0.304523249	295.20117	291.3655647	287.4413238
726900	0.588235207	0.587801177	0.673475931	4.044491858	0.038693342	295.2063497	291.3924745	287.5337232
727200	0.588550569	0.588012685	0.673809155	4.010348529	-0.227700555	295.2115294	291.4193843	287.6261227
727500	0.588876615	0.588241248	0.674183199	3.970775981	-0.236869143	295.2183623	291.4513018	287.728251
727800	0.589202662	0.588469811	0.674557244	3.931191844	-0.246051485	295.2251953	291.4832194	287.8303792
728100	0.589528709	0.588698375	0.674931288	3.891596117	-0.255247582	295.2320282	291.515137	287.9325075
728400	0.589843752	0.588942426	0.675297247	3.848859104	0.107008655	295.2378908	291.5515715	288.0289684
728700	0.590158794	0.589186478	0.675663206	3.806107927	0.46933638	295.2437534	291.588006	288.1254293
729000	0.590473837	0.58943053	0.676029164	3.763342585	0.831735592	295.2496159	291.6244405	288.2218902
729300	0.59079786	0.589686898	0.676392714	3.720369706	0.418424929	295.2587892	291.6643071	288.3142838
729600	0.591121884	0.589943266	0.676756264	3.677381318	0.00468573	295.2679625	291.7041738	288.4066774
729900	0.591445908	0.590199634	0.677119814	3.634377419	-0.409483516	295.2771358	291.7440404	288.499071
730200	0.591774359	0.590464901	0.677461007	3.593814668	-0.057788321	295.2891467	291.7862425	288.5816924
730500	0.59210281	0.590730167	0.6778022	3.553236454	0.293888788	295.3011575	291.8284445	288.6643138
730800	0.59243126	0.590995434	0.678143393	3.512642774	0.645547814	295.3131684	291.8706465	288.7469351
731100	0.592770648	0.591263943	0.678414917	3.477852074	1.146224933	295.3268995	291.9134218	288.8082181
731400	0.593110035	0.591532451	0.678686441	3.443047912	1.646391479	295.3406305	291.9561971	288.8695011
731700	0.593449422	0.59180096	0.678957966	3.408230288	2.146047494	295.3543616	291.9989724	288.9307841
732000	0.593791143	0.592069542	0.679242568	3.379110742	1.390797609	295.3702625	292.0412443	288.992893
732300	0.594132865	0.592338124	0.67952717	3.349980023	0.633957416	295.3861635	292.0835162	289.0550019
732600	0.594474586	0.592606706	0.679811773	3.320838132	-0.124473088	295.4020644	292.1257881	289.1171107
732900	0.594813385	0.592878251	0.680166797	3.292417691	-0.676134845	295.4183497	292.1683845	289.1975976
733200	0.595152184	0.593149796	0.680521821	3.263986262	-1.228856996	295.434635	292.2109809	289.2780844
733500	0.595490983	0.59342134	0.680876845	3.235543845	-1.782641544	295.4509203	292.2535772	289.3585712
733800	0.595819877	0.593698014	0.681234768	3.205488194	-1.156375282	295.4658896	292.2971978	289.4379461
734100	0.59614877	0.593974687	0.681592691	3.17542067	-0.530356396	295.4808589	292.3408184	289.5173209
734400	0.596477664	0.59425136	0.681950614	3.145341273	0.09541513	295.4958282	292.384439	289.5966957
734700	0.596805426	0.594529044	0.68222334	3.117660945	0.778203117	295.511551	292.4278971	289.6511714
735000	0.597133189	0.594806728	0.682496066	3.089969711	1.459912607	295.5272737	292.4713552	289.7056472
735300	0.597460951	0.595084412	0.682768792	3.062267569	2.140543707	295.5429965	292.5148134	289.7601229
735600	0.597790354	0.595355734	0.682962892	3.042026217	2.281841664	295.5601278	292.5559223	289.7900435
735900	0.598119757	0.595627057	0.683156992	3.021777258	2.423022981	295.5772592	292.5970312	289.8199641
736200	0.598449161	0.595898379	0.683351092	3.001520692	2.564087668	295.5943905	292.6381401	289.8498846
736500	0.598776605	0.59616268	0.68360025	2.986070921	1.395225076	295.6119402	292.6766092	289.8946118
736800	0.599104049	0.596426981	0.683849409	2.970615666	0.222684673	295.6294899	292.7150783	289.939339
737100	0.599431493	0.596691281	0.684098567	2.955154928	-0.953533563	295.6470396	292.7535475	289.9840662
737400	0.599756535	0.596955824	0.684440853	2.937269352	-1.264509214	295.6647431	292.7915276	290.0543253
737700	0.600081577	0.597220367	0.68478314	2.91937753	-1.575966754	295.6824465	292.8295077	290.1245844
738000	0.600406619	0.59748491	0.685125426	2.90147946	-1.887907277	295.70015	292.8674879	290.1948435
738300	0.600733454	0.597755033	0.685474933	2.879466394	-1.326453276	295.7189791	292.9066012	290.2663453
738600	0.601060289	0.598025155	0.68582444	2.857445455	-0.765175252	295.7378082	292.9457145	290.3378471
738900	0.601387124	0.598295278	0.686173947	2.835416644	-0.204073188	295.7566373	292.9848278	290.4093489
739200	0.601707477	0.598569369	0.686470264	2.812897461	0.114859234	295.7746403	293.0246402	290.4661731
739500	0.60202783	0.59884346	0.686766581	2.790370093	0.4336319	295.7926434	293.0644527	290.5229974
739800	0.602348183	0.59911755	0.687062898	2.767834539	0.752244846	295.8106464	293.1042651	290.5798217
740100	0.602633214	0.599387305	0.687273046	2.748923401	1.313278966	295.8211258	293.1424595	290.6116594
740400	0.602918245	0.599657059	0.687483195	2.730005638	1.873456295	295.8316052	293.1806539	290.6434971
740700	0.603203275	0.599926813	0.687693343	2.711081248	2.432776892	295.8420845	293.2188483	290.6753349
741000	0.60348979	0.600183498	0.68781969	2.699357307	2.626128236	295.8537474	293.2528992	290.6846535
741300	0.603776305	0.600440183	0.687946037	2.687629643	2.819268234	295.8654102	293.28695	290.6939722
741600	0.60406282	0.600696868	0.688072384	2.675898256	3.012196896	295.877073	293.3210009	290.7032908
741900	0.604359154	0.600937535	0.688169287	2.672083223	2.795708492	295.8926145	293.3500769	290.7054213
742200	0.604655488	0.601178203	0.68826619	2.668267094	2.579199975	295.9081559	293.3791529	290.7075517
742500	0.604951822	0.601418871	0.688363093	2.664449869	2.362671344	295.9236973	293.408229	290.7096822
742800	0.605254117	0.60164556	0.688461301	2.665745947	2.311020682	295.9396342	293.4329598	290.7136046
743100	0.605556412	0.601872249	0.688559509	2.667042267	2.259364591	295.955571	293.4576906	290.7175271
743400	0.605858707	0.602098938	0.688657716	2.66833883	2.207703073	295.9715079	293.4824215	290.7214495
743700	0.606152785	0.602316066	0.688778019	2.670919992	1.814029372	295.9867747	293.5040848	290.7329958
744000	0.606446863	0.602533194	0.688898321	2.673501641	1.420208442	296.0020416	293.5257481	290.7445422
744300	0.60674094	0.602750322	0.689018624	2.676083775	1.026238892	296.0173084	293.5474113	290.7560885
744600	0.607031144	0.602962699	0.689159433	2.677305133	1.026049545	296.0324155	293.5674029	290.7745087
744900	0.607321349	0.603175076	0.689300242	2.678526688	1.025860065	296.0475226	293.5873945	290.7929288
745200	0.607611553	0.603387453	0.689441051	2.679748441	1.025670452	296.0626298	293.607386	290.811349
745500	0.607895748	0.603598232	0.689582189	2.678967946	1.116040827	296.0770936	293.6266307	290.8322091
745800	0.608179943	0.603809011	0.689723327	2.678187273	1.206420419	296.0915573	293.6458754	290.8530693
746100	0.608464139	0.60401979	0.689864466	2.677406424	1.296809232	296.1060211	293.6651201	290.8739294
746400	0.608736471	0.604229423	0.689995587	2.675292762	1.453602588	296.1183711	293.6837811	290.8920327
746700	0.609008804	0.604439055	0.690126708	2.673178689	1.610362187	296.130721	293.702442	290.9101359
747000	0.609281136	0.604648688	0.690257829	2.671064205	1.767088036	296.143071	293.721103	290.9282392
747300	0.609539386	0.604856693	0.690391689	2.667773444	1.600316382	296.1527402	293.7390409	290.9476839
747600	0.609797636	0.605064698	0.690525549	2.664482082	1.433455575	296.1624095	293.7569788	290.9671285
747900	0.610055886	0.605272703	0.690659409	2.66119012	1.266505614	296.1720787	293.7749167	290.9865732
748200	0.610308139	0.605480617	0.690824086	2.655540747	1.02304778	296.1809863	293.792546	291.0148935
748500	0.610560393	0.60568853	0.690988762	2.649890378	0.779334352	296.1898939	293.8101754	291.0432139
748800	0.610812646	0.605896444	0.691153438	2.644239013	0.535365329	296.1988015	293.8278047	291.0715342
749100	0.611063903	0.606107806	0.691356994	2.634869845	0.194110826	296.208161	293.8461182	291.110941
749400	0.611315159	0.606319169	0.69156055	2.625498985	-0.1474135	296.2175205	293.8644318	291.1503477
749700	0.611566416	0.606530531	0.691764106	2.616126434	-0.489208846	296.2268801	293.8827453	291.1897544
750000	0.611797329	0.606743236	0.691901818	2.605489673	0.553184831	296.2322007	293.9013015	291.2121282
750300	0.612028242	0.606955941	0.692039531	2.594850972	1.593265601	296.2375212	293.9198578	291.2345021
750600	0.612259155	0.607168645	0.692177243	2.584210333	2.631033544	296.2428418	293.938414	291.2568759
750900	0.612482845	0.60737062	0.692130418	2.580837106	3.940125814	296.2471222	293.9539539	291.2314203
751200	0.612706536	0.607572595	0.692083592	2.57746334	5.243470125	296.2514025	293.9694937	291.2059648
751500	0.612930226	0.60777457	0.692036766	2.574089035	6.541066822	296.2556829	293.9850335	291.1805093
751800	0.613160319	0.607948766	0.691777205	2.588030264	7.679474541	296.2621519	293.9928671	291.096041
752100	0.613390412	0.608122963	0.691517644	2.601972739	8.811762375	296.2686209	294.0007006	291.0115727
752400	0.613620504	0.608297159	0.691258082	2.615916462	9.937930566	296.2750899	294.0085341	290.9271045
752700	0.613849163	0.608427746	0.690801146	2.653135553	11.13588841	296.2818692	294.0042531	290.7859387
753000	0.614077821	0.608558333	0.69034421	2.690354204	12.32686305	296.2886484	293.999972	290.644773
753300	0.61430648	0.608688921	0.689887274	2.727572414	13.51085934	296.2954277	293.9956909	290.5036072
753600	0.614527323	0.608770357	0.689389528	2.784689806	12.44397254	296.300591	293.9774332	290.3478055
753900	0.614748167	0.608851794	0.688891781	2.841799821	11.37785527	296.3057543	293.9591755	290.1920037
754200	0.61496901	0.60893323	0.688394035	2.898902458	10.3125075	296.3109176	293.9409177	290.036202
754500	0.61517631	0.608975857	0.68800079	2.963101621	9.315444079	296.3128651	293.9113101	289.9071997
754800	0.615383611	0.609018485	0.687607544	3.027286365	8.317118722	296.3148126	293.8817024	289.7781975
755100	0.615590911	0.609061112	0.687214299	3.09145669	7.317531348	296.3167601	293.8520948	289.6491953
755400	0.615773024	0.609081274	0.686914406	3.150938115	7.503406048	296.3126833	293.8156162	289.5485712
755700	0.615955136	0.609101436	0.686614514	3.210402724	7.689277539	296.3086065	293.7791376	289.4479471
756000	0.616137249	0.609121598	0.686314621	3.269850519	7.875146607	296.3045297	293.742659	289.347323
756300	0.616299889	0.609131895	0.686070214	3.31987026	7.832501723	296.2956897	293.7028097	289.2638916
756600	0.61646253	0.609142191	0.685825806	3.369874411	7.789874507	296.2868496	293.6629605	289.1804602
756900	0.61662517	0.609152488	0.685581398	3.419862971	7.747264958	296.2780095	293.6231112	289.0970288
757200	0.616775586	0.609160574	0.685378189	3.460481948	7.618216984	296.2661723	293.5820802	289.0251034
757500	0.616926002	0.609168659	0.68517498	3.501087825	7.489197964	296.2543351	293.5410493	288.9531781
757800	0.617076418	0.609176744	0.684971771	3.541680603	7.360207891	296.2424978	293.5000183	288.8812527
758100	0.617221816	0.609187072	0.68479189	3.574644779	7.44205899	296.229419	293.4591219	288.8178962
758400	0.617367214	0.6091974	0.68461201	3.607598329	7.523919421	296.2163403	293.4182255	288.7545398
758700	0.617512612	0.609207727	0.68443213	3.640541254	7.605789592	296.2032615	293.3773291	288.6911833
759000	0.617653984	0.609221869	0.684252392	3.668422358	7.851002883	296.1891443	293.3370954	288.6284119
759300	0.617795357	0.609236011	0.684072655	3.696294607	8.095924002	296.175027	293.2968616	288.5656406
759600	0.617936729	0.609250152	0.683892917	3.724158002	8.340552949	296.1609097	293.2566278	288.5028693
759900	0.618073703	0.6092668	0.683698451	3.749984452	8.526718056	296.145653	293.2167255	288.434082
760200	0.618210677	0.609283447	0.683503985	3.77580276	8.712610277	296.1303963	293.1768231	288.3652946
760500	0.618347652	0.609300095	0.683309518	3.801612925	8.89822962	296.1151396	293.1369208	288.2965073
760800	0.618479976	0.609317687	0.683114058	3.82684148	8.753714677	296.0986645	293.0968791	288.2278329
761100	0.6186123	0.609335279	0.682918597	3.852062044	8.609201496	296.0821895	293.0568373	288.1591585
761400	0.618744624	0.609352871	0.682723137	3.877274618	8.464689673	296.0657145	293.0167956	288.090484
761700	0.61887171	0.609371324	0.68253938	3.901497326	8.465501933	296.0479142	292.9765953	288.0252236
762000	0.618998795	0.609389778	0.682355624	3.92571232	8.466312393	296.0301138	292.9363949	287.9599632
762300	0.619125881	0.609408232	0.682171868	3.9499196	8.467121054	296.0123135	292.8961946	287.8947029
762600	0.619249839	0.609427502	0.681989671	3.973191079	8.651686091	295.9936998	292.8558408	287.8281655
762900	0.619373797	0.609446773	0.681807474	3.996455108	8.836023659	295.9750861	292.8154869	287.7616281
763200	0.619497754	0.609466043	0.681625277	4.019711685	9.020133764	295.9564723	292.7751331	287.6950907
763500	0.619615006	0.609485875	0.68144761	4.042085048	8.915080823	295.9362412	292.7345454	287.6303096
763800	0.619732257	0.609505707	0.681269942	4.064451192	8.810030326	295.9160101	292.6939577	287.5655285
764100	0.619849508	0.609525539	0.681092275	4.086810117	8.70498201	295.8957789	292.6533701	287.5007475
764400	0.619963271	0.609547308	0.680946323	4.106985358	8.363299485	295.8746912	292.6129508	287.4459307
764700	0.620077034	0.609569078	0.680800372	4.127154099	8.021441109	295.8536035	292.5725315	287.3911139
765000	0.620190796	0.609590847	0.68065442	4.14731634	7.679406867	295.8325158	292.5321122	287.3362971
765300	0.620308486	0.609617604	0.680548895	4.16387374	7.534524767	295.812325	292.4928011	287.2932977
765600	0.620426177	0.60964436	0.68044337	4.180425936	7.389594623	295.7921341	292.4534901	287.2502984
765900	0.620543867	0.609671116	0.680337845	4.196972927	7.24461642	295.7719433	292.414179	287.2072991
766200	0.620665411	0.60970589	0.680260458	4.209311875	7.08510708	295.7526673	292.376945	287.1748535
766500	0.620786956	0.609740664	0.680183071	4.221647133	6.925529449	295.7333912	292.339711	287.1424078
766800	0.6209085	0.609775437	0.680105685	4.233978699	6.765883516	295.7141152	292.302477	287.1099622
767100	0.621029026	0.609819941	0.680051134	4.242082112	6.835577079	295.6945781	292.2679271	287.0852858
767400	0.621149552	0.609864444	0.679996584	4.250183252	6.905317258	295.6750411	292.2333772	287.0606095
767700	0.621270078	0.609908947	0.679942033	4.258282117	6.975104414	295.655504	292.1988274	287.0359331
